,id,respondentID,section,questionID,note,duration,variant,type,form
314,1226,106,follow_up,21008,,2.660359166666667,cfq_avatar,avatar,cfq
315,1227,106,follow_up,21017,,2.1575707499999996,cfq_avatar,avatar,cfq
316,1228,106,follow_up,21019,,2.1423918666666664,cfq_avatar,avatar,cfq
317,1230,106,follow_up,21023,,2.3990570333333334,cfq_avatar,avatar,cfq
318,1231,106,follow_up,21025,,3.338628583333333,cfq_avatar,avatar,cfq
319,1233,106,post_survey_discussion,0,,,cfq_avatar,avatar,cfq
320,1229,106,follow_up,21022,,2.6037817166666666,cfq_avatar,avatar,cfq
321,1087,94,follow_up,20001,,1.7508652166666667,cfq_classic,classic,cfq
322,1088,94,follow_up,20005,,1.4259590333333334,cfq_classic,classic,cfq
323,1089,94,follow_up,20006,,1.0778640833333335,cfq_classic,classic,cfq
324,1090,94,follow_up,20008,,0.9593094333333333,cfq_classic,classic,cfq
325,1091,94,follow_up,20017,,1.4047074333333331,cfq_classic,classic,cfq
326,1092,94,follow_up,20019,,1.6158724500000001,cfq_classic,classic,cfq
327,1093,94,follow_up,20022,,0.9172678,cfq_classic,classic,cfq
328,1094,94,follow_up,20023,,0.5237083,cfq_classic,classic,cfq
329,1095,94,follow_up,20025,,0.72276085,cfq_classic,classic,cfq
330,1096,94,pre_survey_discussion,0,,0.5796120833333334,cfq_classic,classic,cfq
331,1097,94,post_survey_discussion,0,,0.3706308166666667,cfq_classic,classic,cfq
332,899,77,pre_survey_discussion,0,,2.873111016666667,cfq_avatar,avatar,cfq
333,890,77,follow_up,21001,,1.3556512,cfq_avatar,avatar,cfq
334,894,77,follow_up,21017,,1.2578407666666667,cfq_avatar,avatar,cfq
335,891,77,follow_up,21005,,1.7390668666666669,cfq_avatar,avatar,cfq
336,892,77,follow_up,21006,,1.1688970333333333,cfq_avatar,avatar,cfq
337,897,77,follow_up,21023,"Yes, I break down the list into smaller sections",1.9182001333333334,cfq_avatar,avatar,cfq
338,893,77,follow_up,21008,,1.3758846666666666,cfq_avatar,avatar,cfq
339,895,77,follow_up,21019,,1.5981570333333333,cfq_avatar,avatar,cfq
340,896,77,follow_up,21022,,1.3929756666666668,cfq_avatar,avatar,cfq
341,898,77,follow_up,21025,,1.3678710500000002,cfq_avatar,avatar,cfq
342,900,77,post_survey_discussion,0,,,cfq_avatar,avatar,cfq
343,1267,109,pre_survey_discussion,0,,1.2716074999999998,bfi2s_avatar,avatar,bfi
344,1257,109,follow_up,11000,,2.2039999,bfi2s_avatar,avatar,bfi
345,1258,109,follow_up,11004,,3.65278595,bfi2s_avatar,avatar,bfi
346,1259,109,follow_up,11007,,4.037651533333333,bfi2s_avatar,avatar,bfi
347,1260,109,follow_up,11008,,3.9240092833333335,bfi2s_avatar,avatar,bfi
348,1261,109,follow_up,11011,,2.8784251666666667,bfi2s_avatar,avatar,bfi
349,1262,109,follow_up,11014,,1.4263603333333335,bfi2s_avatar,avatar,bfi
350,1263,109,follow_up,11017,,2.848871416666667,bfi2s_avatar,avatar,bfi
351,1264,109,follow_up,11018,,2.0075985833333334,bfi2s_avatar,avatar,bfi
352,1265,109,follow_up,11022,,1.9219882833333335,bfi2s_avatar,avatar,bfi
353,1266,109,follow_up,11030,,2.5760497666666664,bfi2s_avatar,avatar,bfi
354,1268,109,post_survey_discussion,0,,0.18070581666666669,bfi2s_avatar,avatar,bfi
355,1500,129,pre_survey_discussion,0,no,16.796661083333333,cfq_avatar,avatar,cfq
356,1492,129,follow_up,21005,no,1.78183245,cfq_avatar,avatar,cfq
357,1493,129,follow_up,21006,no,1.8132475166666666,cfq_avatar,avatar,cfq
358,1495,129,follow_up,21017,no,2.8244078666666668,cfq_avatar,avatar,cfq
359,1496,129,follow_up,21019,,6.975755683333333,cfq_avatar,avatar,cfq
360,1497,129,follow_up,21022,,1.1109724166666666,cfq_avatar,avatar,cfq
361,1498,129,follow_up,21023,,1.1357754166666667,cfq_avatar,avatar,cfq
362,1501,129,post_survey_discussion,0,,,cfq_avatar,avatar,cfq
363,1491,129,follow_up,21001,no,1.7732757,cfq_avatar,avatar,cfq
364,1494,129,follow_up,21008,,4.990700566666666,cfq_avatar,avatar,cfq
365,1499,129,follow_up,21025,,1.2957805166666667,cfq_avatar,avatar,cfq
366,1548,134,follow_up,10000,,2.319031883333333,bfi2s_classic,classic,bfi
367,1549,134,follow_up,10004,,2.3656006333333335,bfi2s_classic,classic,bfi
368,1550,134,follow_up,10007,,2.16292685,bfi2s_classic,classic,bfi
369,1551,134,follow_up,10008,,1.9286885166666667,bfi2s_classic,classic,bfi
370,1552,134,follow_up,10011,,1.8843170166666667,bfi2s_classic,classic,bfi
371,1553,134,follow_up,10014,,1.7207331333333333,bfi2s_classic,classic,bfi
372,1554,134,follow_up,10017,,1.3068431333333335,bfi2s_classic,classic,bfi
373,1555,134,follow_up,10018,,1.7138393166666668,bfi2s_classic,classic,bfi
374,1556,134,follow_up,10022,,1.8145368333333332,bfi2s_classic,classic,bfi
375,1557,134,follow_up,10030,,2.86642175,bfi2s_classic,classic,bfi
376,1558,134,pre_survey_discussion,0,,1.7957775666666669,bfi2s_classic,classic,bfi
377,1559,134,post_survey_discussion,0,,0.7262329,bfi2s_classic,classic,bfi
378,1130,97,pre_survey_discussion,0,,0.5494262166666667,cfq_classic,classic,cfq
379,1123,97,follow_up,20006,,0.8506237999999999,cfq_classic,classic,cfq
380,1121,97,follow_up,20001,,1.0537379833333334,cfq_classic,classic,cfq
381,1122,97,follow_up,20005,,1.0355409666666666,cfq_classic,classic,cfq
382,1125,97,follow_up,20017,,1.0719953833333333,cfq_classic,classic,cfq
383,1126,97,follow_up,20019,,1.0281010666666668,cfq_classic,classic,cfq
384,1127,97,follow_up,20022,,1.7032548833333334,cfq_classic,classic,cfq
385,1128,97,follow_up,20023,,0.7839449166666667,cfq_classic,classic,cfq
386,1129,97,follow_up,20025,,1.4038469,cfq_classic,classic,cfq
387,1124,97,follow_up,20008,,0.9577141833333334,cfq_classic,classic,cfq
388,1131,97,post_survey_discussion,0,,0.27739173333333333,cfq_classic,classic,cfq
389,1166,101,follow_up,20001,,3.03389585,cfq_classic,classic,cfq
390,1167,101,follow_up,20005,,5.737010383333333,cfq_classic,classic,cfq
391,1169,101,follow_up,20008,,2.311543,cfq_classic,classic,cfq
392,1168,101,follow_up,20006,,5.52203035,cfq_classic,classic,cfq
393,1170,101,follow_up,20017,,2.0624333333333333,cfq_classic,classic,cfq
394,1171,101,follow_up,20019,,8.027191716666668,cfq_classic,classic,cfq
395,1172,101,follow_up,20022,,2.2160095666666666,cfq_classic,classic,cfq
396,1173,101,follow_up,20023,,5.615338733333333,cfq_classic,classic,cfq
397,1174,101,follow_up,20025,,1.61525945,cfq_classic,classic,cfq
398,1176,101,post_survey_discussion,0,,0.37341408333333337,cfq_classic,classic,cfq
399,1175,101,pre_survey_discussion,0,,1.2854360166666665,cfq_classic,classic,cfq
400,1073,92,pre_survey_discussion,0,,0.42318038333333335,bfi2s_avatar,avatar,bfi
401,1063,92,follow_up,11000,,1.9501698500000002,bfi2s_avatar,avatar,bfi
402,1065,92,follow_up,11007,,2.9165816666666666,bfi2s_avatar,avatar,bfi
403,1066,92,follow_up,11008,,4.307982983333333,bfi2s_avatar,avatar,bfi
404,1067,92,follow_up,11011,,1.9029735333333333,bfi2s_avatar,avatar,bfi
405,1068,92,follow_up,11014,,2.573726483333333,bfi2s_avatar,avatar,bfi
406,1069,92,follow_up,11017,,3.1171946166666666,bfi2s_avatar,avatar,bfi
407,1070,92,follow_up,11018,,1.8958160666666666,bfi2s_avatar,avatar,bfi
408,1071,92,follow_up,11022,,2.8709170166666667,bfi2s_avatar,avatar,bfi
409,1072,92,follow_up,11030,,3.8191088,bfi2s_avatar,avatar,bfi
410,1074,92,post_survey_discussion,0,,1.2165353833333334,bfi2s_avatar,avatar,bfi
411,1064,92,follow_up,11004,,3.806447866666667,bfi2s_avatar,avatar,bfi
412,1389,120,follow_up,11008,,1.6157589666666667,bfi2s_avatar,avatar,bfi
413,1386,120,follow_up,11000,no,1.71498295,bfi2s_avatar,avatar,bfi
414,1388,120,follow_up,11007,,1.6688991833333333,bfi2s_avatar,avatar,bfi
415,1390,120,follow_up,11011,,1.5513395166666666,bfi2s_avatar,avatar,bfi
416,1396,120,pre_survey_discussion,0,,1.76580575,bfi2s_avatar,avatar,bfi
417,1387,120,follow_up,11004,,1.8822239166666668,bfi2s_avatar,avatar,bfi
418,1391,120,follow_up,11014,,1.3372697,bfi2s_avatar,avatar,bfi
419,1392,120,follow_up,11017,,1.5453780333333333,bfi2s_avatar,avatar,bfi
420,1393,120,follow_up,11018,,1.5866701833333332,bfi2s_avatar,avatar,bfi
421,1394,120,follow_up,11022,,1.5058438500000002,bfi2s_avatar,avatar,bfi
422,1395,120,follow_up,11030,,1.0851985,bfi2s_avatar,avatar,bfi
423,1397,120,post_survey_discussion,0,,0.10144595000000001,bfi2s_avatar,avatar,bfi
424,1327,114,pre_survey_discussion,0,I want to share my skills and knowledge about technology.,4.0443076,bfi2s_avatar,avatar,bfi
425,1318,114,follow_up,11004,No,2.161842516666667,bfi2s_avatar,avatar,bfi
426,1319,114,follow_up,11007,No,3.266013083333333,bfi2s_avatar,avatar,bfi
427,1320,114,follow_up,11008,No,3.644296033333333,bfi2s_avatar,avatar,bfi
428,1321,114,follow_up,11011,No,2.6076476666666664,bfi2s_avatar,avatar,bfi
429,1322,114,follow_up,11014,No,2.6747965500000004,bfi2s_avatar,avatar,bfi
430,1323,114,follow_up,11017,No,2.553397416666667,bfi2s_avatar,avatar,bfi
431,1324,114,follow_up,11018,No,2.1094521,bfi2s_avatar,avatar,bfi
432,1325,114,follow_up,11022,No,2.3226570166666667,bfi2s_avatar,avatar,bfi
433,1326,114,follow_up,11030,No,2.9169652,bfi2s_avatar,avatar,bfi
434,1317,114,follow_up,11000,No,2.4536738666666666,bfi2s_avatar,avatar,bfi
435,1328,114,post_survey_discussion,0,,0.06919806666666667,bfi2s_avatar,avatar,bfi
436,1305,113,follow_up,10000,,2.6408819500000003,bfi2s_classic,classic,bfi
437,1306,113,follow_up,10004,,4.266395883333334,bfi2s_classic,classic,bfi
438,1307,113,follow_up,10007,,4.104343766666667,bfi2s_classic,classic,bfi
439,1308,113,follow_up,10008,,2.3671725833333332,bfi2s_classic,classic,bfi
440,1309,113,follow_up,10011,,2.83941785,bfi2s_classic,classic,bfi
441,1310,113,follow_up,10014,,1.1522664666666667,bfi2s_classic,classic,bfi
442,1311,113,follow_up,10017,,1.2421251,bfi2s_classic,classic,bfi
443,1312,113,follow_up,10018,,2.3755720666666664,bfi2s_classic,classic,bfi
444,1313,113,follow_up,10022,,3.0383357833333333,bfi2s_classic,classic,bfi
445,1314,113,follow_up,10030,,1.5814929333333334,bfi2s_classic,classic,bfi
446,1315,113,pre_survey_discussion,0,,1.8236601666666667,bfi2s_classic,classic,bfi
447,1316,113,post_survey_discussion,0,,0.9962558333333333,bfi2s_classic,classic,bfi
448,1016,88,follow_up,10000,,1.07628845,bfi2s_classic,classic,bfi
449,1017,88,follow_up,10004,,0.7351735,bfi2s_classic,classic,bfi
450,1018,88,follow_up,10007,,0.6614263666666667,bfi2s_classic,classic,bfi
451,1019,88,follow_up,10008,,1.4238481833333334,bfi2s_classic,classic,bfi
452,1020,88,follow_up,10011,,0.5480274833333334,bfi2s_classic,classic,bfi
453,1021,88,follow_up,10014,,0.42186243333333334,bfi2s_classic,classic,bfi
454,1024,88,follow_up,10022,,1.0318118,bfi2s_classic,classic,bfi
455,1025,88,follow_up,10030,,0.5356238166666666,bfi2s_classic,classic,bfi
456,1023,88,follow_up,10018,,0.42355248333333334,bfi2s_classic,classic,bfi
457,1026,88,pre_survey_discussion,0,,0.55567325,bfi2s_classic,classic,bfi
458,1027,88,post_survey_discussion,0,,0.08417046666666667,bfi2s_classic,classic,bfi
459,1189,103,follow_up,20001,,2.951969966666667,cfq_classic,classic,cfq
460,1190,103,follow_up,20005,,3.850765583333333,cfq_classic,classic,cfq
461,1191,103,follow_up,20006,,2.9211772833333334,cfq_classic,classic,cfq
462,1192,103,follow_up,20008,,2.6759409333333335,cfq_classic,classic,cfq
463,1194,103,follow_up,20019,,1.9626820833333334,cfq_classic,classic,cfq
464,1193,103,follow_up,20017,,3.19742675,cfq_classic,classic,cfq
465,1197,103,follow_up,20025,,2.1826708666666668,cfq_classic,classic,cfq
466,1195,103,follow_up,20022,,1.71612855,cfq_classic,classic,cfq
467,1196,103,follow_up,20023,,1.3202024333333333,cfq_classic,classic,cfq
468,1198,103,pre_survey_discussion,0,,1.7659881833333333,cfq_classic,classic,cfq
469,1199,103,post_survey_discussion,0,,0.6853151000000001,cfq_classic,classic,cfq
470,1040,90,follow_up,10000,,4.937129333333333,bfi2s_classic,classic,bfi
471,1042,90,follow_up,10007,,1.4110425666666666,bfi2s_classic,classic,bfi
472,1044,90,follow_up,10011,,1.1459540333333333,bfi2s_classic,classic,bfi
473,1043,90,follow_up,10008,,1.0832696499999999,bfi2s_classic,classic,bfi
474,1045,90,follow_up,10014,,2.4447448166666663,bfi2s_classic,classic,bfi
475,1046,90,follow_up,10017,,1.0207135833333334,bfi2s_classic,classic,bfi
476,1047,90,follow_up,10018,,1.4596898,bfi2s_classic,classic,bfi
477,1048,90,follow_up,10022,,1.2901649333333334,bfi2s_classic,classic,bfi
478,1049,90,follow_up,10030,,1.5604818666666667,bfi2s_classic,classic,bfi
479,1041,90,follow_up,10004,,1.3395348166666667,bfi2s_classic,classic,bfi
480,1050,90,pre_survey_discussion,0,,3.6615011999999996,bfi2s_classic,classic,bfi
481,1051,90,post_survey_discussion,0,,0.48702579999999995,bfi2s_classic,classic,bfi
482,1800,156,follow_up,11007,,2.4432983833333335,bfi2s_avatar,avatar,bfi
483,1808,156,pre_survey_discussion,0,,3.4101808,bfi2s_avatar,avatar,bfi
484,1798,156,follow_up,11000,,1.89346455,bfi2s_avatar,avatar,bfi
485,1801,156,follow_up,11008,,1.9747501333333333,bfi2s_avatar,avatar,bfi
486,1799,156,follow_up,11004,,2.4898674666666665,bfi2s_avatar,avatar,bfi
487,1805,156,follow_up,11018,,2.280759783333333,bfi2s_avatar,avatar,bfi
488,1802,156,follow_up,11011,,2.25208715,bfi2s_avatar,avatar,bfi
489,1803,156,follow_up,11014,,2.185579616666667,bfi2s_avatar,avatar,bfi
490,1804,156,follow_up,11017,,2.3783338666666665,bfi2s_avatar,avatar,bfi
491,1806,156,follow_up,11022,,2.5233542499999997,bfi2s_avatar,avatar,bfi
492,1807,156,follow_up,11030,,2.2741168833333334,bfi2s_avatar,avatar,bfi
493,1809,156,post_survey_discussion,0,,0.48672705,bfi2s_avatar,avatar,bfi
494,1502,130,follow_up,11000,,3.67267835,bfi2s_avatar,avatar,bfi
495,1503,130,follow_up,11004,,2.280942733333333,bfi2s_avatar,avatar,bfi
496,1504,130,follow_up,11007,,1.7491711833333334,bfi2s_avatar,avatar,bfi
497,1505,130,follow_up,11008,,1.7210431,bfi2s_avatar,avatar,bfi
498,1506,130,follow_up,11011,,2.6311177166666666,bfi2s_avatar,avatar,bfi
499,1507,130,follow_up,11014,,1.69972465,bfi2s_avatar,avatar,bfi
500,1508,130,follow_up,11017,,1.7748915333333335,bfi2s_avatar,avatar,bfi
501,1512,130,pre_survey_discussion,0,,3.90022225,bfi2s_avatar,avatar,bfi
502,1509,130,follow_up,11018,,3.19779545,bfi2s_avatar,avatar,bfi
503,1510,130,follow_up,11022,,2.9333351333333337,bfi2s_avatar,avatar,bfi
504,1511,130,follow_up,11030,,3.136443783333333,bfi2s_avatar,avatar,bfi
505,1513,130,post_survey_discussion,0,,1.4150526166666666,bfi2s_avatar,avatar,bfi
506,1004,87,follow_up,10000,,0.7763386666666666,bfi2s_classic,classic,bfi
507,1005,87,follow_up,10004,,1.0697421666666667,bfi2s_classic,classic,bfi
508,1006,87,follow_up,10007,,0.7056268833333333,bfi2s_classic,classic,bfi
509,1007,87,follow_up,10008,,0.9693542833333333,bfi2s_classic,classic,bfi
510,1008,87,follow_up,10011,,1.6873492666666665,bfi2s_classic,classic,bfi
511,1009,87,follow_up,10014,,0.8129486666666667,bfi2s_classic,classic,bfi
512,1010,87,follow_up,10017,,1.0413335666666665,bfi2s_classic,classic,bfi
513,1011,87,follow_up,10018,,1.2560229666666667,bfi2s_classic,classic,bfi
514,1012,87,follow_up,10022,,1.7504461666666666,bfi2s_classic,classic,bfi
515,1013,87,follow_up,10030,,3.0366845833333334,bfi2s_classic,classic,bfi
516,1014,87,pre_survey_discussion,0,,1.0473082666666667,bfi2s_classic,classic,bfi
517,1015,87,post_survey_discussion,0,,1.91708825,bfi2s_classic,classic,bfi
518,1141,98,pre_survey_discussion,0,,3.4001934,cfq_avatar,avatar,cfq
519,1132,98,follow_up,21001,,1.5230649666666667,cfq_avatar,avatar,cfq
520,1133,98,follow_up,21005,,1.4807953666666667,cfq_avatar,avatar,cfq
521,1134,98,follow_up,21006,,1.5142377166666667,cfq_avatar,avatar,cfq
522,1135,98,follow_up,21008,,1.1411823833333334,cfq_avatar,avatar,cfq
523,1137,98,follow_up,21019,,2.31077215,cfq_avatar,avatar,cfq
524,1136,98,follow_up,21017,,1.4470081833333335,cfq_avatar,avatar,cfq
525,1138,98,follow_up,21022,,1.5090437333333333,cfq_avatar,avatar,cfq
526,1139,98,follow_up,21023,,1.5242740333333333,cfq_avatar,avatar,cfq
527,1140,98,follow_up,21025,,3.3483691500000003,cfq_avatar,avatar,cfq
528,1142,98,post_survey_discussion,0,,,cfq_avatar,avatar,cfq
529,1164,100,pre_survey_discussion,0,,1.4601147333333333,cfq_avatar,avatar,cfq
530,1155,100,follow_up,21001,,1.63042445,cfq_avatar,avatar,cfq
531,1156,100,follow_up,21005,,1.7219965,cfq_avatar,avatar,cfq
532,1157,100,follow_up,21006,,1.4834225833333332,cfq_avatar,avatar,cfq
533,1158,100,follow_up,21008,,1.4620056833333335,cfq_avatar,avatar,cfq
534,1159,100,follow_up,21017,,1.5797616166666666,cfq_avatar,avatar,cfq
535,1160,100,follow_up,21019,,1.4959564666666667,cfq_avatar,avatar,cfq
536,1161,100,follow_up,21022,,1.6727547166666668,cfq_avatar,avatar,cfq
537,1163,100,follow_up,21025,,1.67463555,cfq_avatar,avatar,cfq
538,1165,100,post_survey_discussion,0,,0.053188933333333334,cfq_avatar,avatar,cfq
539,1162,100,follow_up,21023,,1.2186297333333334,cfq_avatar,avatar,cfq
540,1075,93,follow_up,11000,,2.0030989666666668,bfi2s_avatar,avatar,bfi
541,1076,93,follow_up,11004,,2.3894365166666662,bfi2s_avatar,avatar,bfi
542,1077,93,follow_up,11007,,2.2792200166666663,bfi2s_avatar,avatar,bfi
543,1078,93,follow_up,11008,,1.9368048999999998,bfi2s_avatar,avatar,bfi
544,1080,93,follow_up,11014,,1.7100684166666666,bfi2s_avatar,avatar,bfi
545,1081,93,follow_up,11017,,1.8178520666666667,bfi2s_avatar,avatar,bfi
546,1082,93,follow_up,11018,,1.8436814333333333,bfi2s_avatar,avatar,bfi
547,1083,93,follow_up,11022,,2.4006642166666667,bfi2s_avatar,avatar,bfi
548,1084,93,follow_up,11030,,2.8606396166666666,bfi2s_avatar,avatar,bfi
549,1086,93,post_survey_discussion,0,,,bfi2s_avatar,avatar,bfi
550,1085,93,pre_survey_discussion,0,,1.8994506333333334,bfi2s_avatar,avatar,bfi
551,1079,93,follow_up,11011,,2.1300830166666667,bfi2s_avatar,avatar,bfi
552,1177,102,follow_up,10000,,1.10602165,bfi2s_classic,classic,bfi
553,1178,102,follow_up,10004,,1.7458894,bfi2s_classic,classic,bfi
554,1179,102,follow_up,10007,,1.0728848333333334,bfi2s_classic,classic,bfi
555,1180,102,follow_up,10008,,1.36359125,bfi2s_classic,classic,bfi
556,1181,102,follow_up,10011,,1.23914775,bfi2s_classic,classic,bfi
557,1182,102,follow_up,10014,,1.1119902333333334,bfi2s_classic,classic,bfi
558,1183,102,follow_up,10017,,1.3960383166666666,bfi2s_classic,classic,bfi
559,1184,102,follow_up,10018,,1.5617557,bfi2s_classic,classic,bfi
560,1185,102,follow_up,10022,,1.6377755833333334,bfi2s_classic,classic,bfi
561,1186,102,follow_up,10030,,1.3300224999999999,bfi2s_classic,classic,bfi
562,1187,102,pre_survey_discussion,0,,1.1480741833333332,bfi2s_classic,classic,bfi
563,1188,102,post_survey_discussion,0,,0.3189110333333333,bfi2s_classic,classic,bfi
564,1098,95,follow_up,11000,,1.4180552166666667,bfi2s_avatar,avatar,bfi
565,1099,95,follow_up,11004,it preaches love and this has helped me to be compassionate with others,2.667348883333333,bfi2s_avatar,avatar,bfi
566,1100,95,follow_up,11007,,1.74868375,bfi2s_avatar,avatar,bfi
567,1108,95,pre_survey_discussion,0,,2.388117766666667,bfi2s_avatar,avatar,bfi
568,1103,95,follow_up,11014,,1.6233166166666666,bfi2s_avatar,avatar,bfi
569,1104,95,follow_up,11017,more for my own understanding,1.6722427000000002,bfi2s_avatar,avatar,bfi
570,1106,95,follow_up,11022,"yes, it has opened doors for me",2.14050685,bfi2s_avatar,avatar,bfi
571,1109,95,post_survey_discussion,0,,4.94997995,bfi2s_avatar,avatar,bfi
572,1101,95,follow_up,11008,"it does both, help me to navigate challenges and also motivated",2.4517714833333333,bfi2s_avatar,avatar,bfi
573,1102,95,follow_up,11011,"yes, dancing uplifts my spirit even more",6.988565533333333,bfi2s_avatar,avatar,bfi
574,1107,95,follow_up,11030,no,1.6902794833333334,bfi2s_avatar,avatar,bfi
575,1105,95,follow_up,11018,no,1.0727204499999998,bfi2s_avatar,avatar,bfi
576,1153,99,pre_survey_discussion,0,,1.4926741666666667,bfi2s_avatar,avatar,bfi
577,1144,99,follow_up,11004,,2.8167755666666663,bfi2s_avatar,avatar,bfi
578,1146,99,follow_up,11008,,4.3193164500000005,bfi2s_avatar,avatar,bfi
579,1147,99,follow_up,11011,,2.3354528833333332,bfi2s_avatar,avatar,bfi
580,1148,99,follow_up,11014,,1.8941542166666667,bfi2s_avatar,avatar,bfi
581,1149,99,follow_up,11017,,2.654967216666667,bfi2s_avatar,avatar,bfi
582,1150,99,follow_up,11018,,1.3203791333333332,bfi2s_avatar,avatar,bfi
583,1151,99,follow_up,11022,,2.0686552333333332,bfi2s_avatar,avatar,bfi
584,1152,99,follow_up,11030,,2.5623159,bfi2s_avatar,avatar,bfi
585,1154,99,post_survey_discussion,0,,0.8101515833333334,bfi2s_avatar,avatar,bfi
586,1143,99,follow_up,11000,,2.47139475,bfi2s_avatar,avatar,bfi
587,1145,99,follow_up,11007,"Keeping a to-do list helps me in all aspects of my life, e.g. work and relationships as well as cleaning",3.0302991333333336,bfi2s_avatar,avatar,bfi
588,1248,108,follow_up,21006,,1.0239006,cfq_avatar,avatar,cfq
589,1255,108,pre_survey_discussion,0,,1.2323816666666665,cfq_avatar,avatar,cfq
590,1249,108,follow_up,21008,,1.0077989666666667,cfq_avatar,avatar,cfq
591,1250,108,follow_up,21017,,1.1195128166666668,cfq_avatar,avatar,cfq
592,1251,108,follow_up,21019,,1.4573357833333334,cfq_avatar,avatar,cfq
593,1252,108,follow_up,21022,,1.1221339333333333,cfq_avatar,avatar,cfq
594,1253,108,follow_up,21023,,0.9206547333333333,cfq_avatar,avatar,cfq
595,1254,108,follow_up,21025,,1.1119181166666665,cfq_avatar,avatar,cfq
596,1256,108,post_survey_discussion,0,,0.057360749999999995,cfq_avatar,avatar,cfq
597,1246,108,follow_up,21001,,1.6440353166666666,cfq_avatar,avatar,cfq
598,1247,108,follow_up,21005,,1.4143490166666666,cfq_avatar,avatar,cfq
599,1221,105,pre_survey_discussion,0,,1.8351174333333333,bfi2s_avatar,avatar,bfi
600,1211,105,follow_up,11000,"Yes, I find that it is challenging to hold back when I want to say something",1.9327399333333333,bfi2s_avatar,avatar,bfi
601,1212,105,follow_up,11004,no,2.1084400166666666,bfi2s_avatar,avatar,bfi
602,1216,105,follow_up,11014,,3.0662683166666667,bfi2s_avatar,avatar,bfi
603,1214,105,follow_up,11008,,2.7901271833333334,bfi2s_avatar,avatar,bfi
604,1213,105,follow_up,11007,no,2.3695495166666665,bfi2s_avatar,avatar,bfi
605,1215,105,follow_up,11011,,1.0860232166666668,bfi2s_avatar,avatar,bfi
606,1219,105,follow_up,11022,,2.5428261,bfi2s_avatar,avatar,bfi
607,1217,105,follow_up,11017,,1.2675019833333332,bfi2s_avatar,avatar,bfi
608,1218,105,follow_up,11018,,3.05843695,bfi2s_avatar,avatar,bfi
609,1220,105,follow_up,11030,,1.4063739166666667,bfi2s_avatar,avatar,bfi
610,1222,105,post_survey_discussion,0,,0.7730963333333333,bfi2s_avatar,avatar,bfi
611,1201,104,follow_up,21005,no,2.3283986166666666,cfq_avatar,avatar,cfq
612,1209,104,pre_survey_discussion,0,,3.0705499333333335,cfq_avatar,avatar,cfq
613,1200,104,follow_up,21001,none,2.0030216333333333,cfq_avatar,avatar,cfq
614,1202,104,follow_up,21006,no,3.0834760166666664,cfq_avatar,avatar,cfq
615,1203,104,follow_up,21008,no,3.4995619833333333,cfq_avatar,avatar,cfq
616,1204,104,follow_up,21017,no,2.0989725,cfq_avatar,avatar,cfq
617,1205,104,follow_up,21019,no,2.2790635166666666,cfq_avatar,avatar,cfq
618,1206,104,follow_up,21022,no,12.574150166666668,cfq_avatar,avatar,cfq
619,1207,104,follow_up,21023,no,1.7902685,cfq_avatar,avatar,cfq
620,1208,104,follow_up,21025,mo,2.8677711,cfq_avatar,avatar,cfq
621,1210,104,post_survey_discussion,0,,,cfq_avatar,avatar,cfq
622,1342,116,follow_up,20005,,1.2613580666666666,cfq_classic,classic,cfq
